"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
NA,"EKSTERNAL","PEMERINTAH KOTA JAYAPURA","TOTAL",362,1308,1005,890,7,82,0,1,22.93,9.14,27.68,76.83,0,1
NA,"EKSTERNAL","PEMERINTAH KOTA KEDIRI","TOTAL",465,6366,2907,2681,1,175,0,0,37.63,6.52,7.3,45.66,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA KENDARI","TOTAL",442,3745,3343,2716,1,649,0,397,236.65,23.89,11.8,89.27,0,397
NA,"EKSTERNAL","PEMERINTAH KOTA KOTAMOBAGU","TOTAL",463,6097,1480,1116,1,201,0,0,43.41,17.99,7.59,24.27,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA KUPANG","TOTAL",479,10681,3590,2830,49,263,0,0,54.91,9.14,4.48,33.61,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA LANGSA","TOTAL",443,3761,2417,1953,12,112,0,0,25.28,5.7,11.78,64.26,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA LHOKSEUMAWE","TOTAL",176,273,212,143,4,70,0,47,66.48,47.62,64.47,77.66,0,47
NA,"EKSTERNAL","PEMERINTAH KOTA LUBUKLINGGAU","TOTAL",348,1135,664,564,5,38,0,0,10.92,6.68,30.66,58.5,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA MADIUN","TOTAL",478,10074,4357,3241,332,254,0,0,53.14,7.11,4.74,43.25,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA MAGELANG","TOTAL",462,5804,5366,3980,3,280,0,0,60.61,7.03,7.96,92.45,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA MAKASSAR","TOTAL",490,21929,9478,7529,575,432,0,52,98.78,5.33,2.23,43.22,0,52
NA,"EKSTERNAL","PEMERINTAH KOTA MALANG","TOTAL",481,11907,9018,7192,69,806,0,271,223.91,11.1,4.04,75.74,0,271
NA,"EKSTERNAL","PEMERINTAH KOTA MANADO","TOTAL",468,6890,3819,3008,52,221,0,0,47.22,7.22,6.79,55.43,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA MATARAM","TOTAL",363,1310,1169,1006,1,112,0,0,30.85,11.12,27.71,89.24,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA MEDAN","TOTAL",501,549910,4323,3324,1,189,0,43,46.31,5.68,0.09,0.79,0,43
NA,"EKSTERNAL","PEMERINTAH KOTA METRO","TOTAL",492,25559,9161,6739,917,388,0,20,82.93,5.07,1.92,35.84,0,20
NA,"EKSTERNAL","PEMERINTAH KOTA MOJOKERTO","TOTAL",395,1864,949,638,239,656,0,604,318.99,74.8,21.19,50.91,0,604
NA,"EKSTERNAL","PEMERINTAH KOTA PADANG","TOTAL",333,989,818,702,0,97,0,34,39.34,13.82,33.67,82.71,0,34
NA,"EKSTERNAL","PEMERINTAH KOTA PADANG PANJANG","TOTAL",407,2175,1614,1144,259,99,0,16,28.26,7.06,18.71,74.21,0,16
NA,"EKSTERNAL","PEMERINTAH KOTA PADANGSIDIMPUAN","TOTAL",461,5729,795,495,206,460,0,407,188.07,65.62,8.05,13.88,0,407
NA,"EKSTERNAL","PEMERINTAH KOTA PAGAR ALAM","TOTAL",484,13910,3025,2401,0,400,0,278,140.08,16.66,3.48,21.75,0,278
NA,"EKSTERNAL","PEMERINTAH KOTA PALANGKA RAYA","TOTAL",479,10789,6926,5941,40,435,0,0,90.81,7.27,4.44,64.2,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PALEMBANG","TOTAL",483,13123,1737,1409,26,432,0,287,148.86,30.1,3.68,13.24,0,287
NA,"EKSTERNAL","PEMERINTAH KOTA PALOPO","TOTAL",374,1468,1218,1868,4,142,259,0,107.22,7.59,25.48,82.97,259,0
NA,"EKSTERNAL","PEMERINTAH KOTA PALU","TOTAL",142,2567,1695,1488,34,39,0,0,27.46,2.56,5.53,66.03,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PANGKALPINANG","TOTAL",469,7172,3795,2844,264,209,0,2,44.99,6.72,6.54,52.91,0,2
NA,"EKSTERNAL","PEMERINTAH KOTA PAREPARE","TOTAL",405,2108,1887,1517,1,126,0,0,31.11,8.3,19.21,89.52,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PARIAMAN","TOTAL",488,17576,6836,5598,0,219,0,1,45.08,3.91,2.78,38.89,0,1
NA,"EKSTERNAL","PEMERINTAH KOTA PASURUAN","TOTAL",448,4179,3908,3374,9,488,0,211,156.03,14.43,10.72,93.52,0,211
NA,"EKSTERNAL","PEMERINTAH KOTA PAYAKUMBUH","TOTAL",451,4440,3336,2573,11,154,0,0,34.15,5.96,10.16,75.14,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PEKALONGAN","TOTAL",445,3947,3310,2703,4,554,0,288,189.21,20.47,11.27,83.86,0,288
NA,"EKSTERNAL","PEMERINTAH KOTA PEKANBARU","TOTAL",465,6316,4625,4030,6,225,0,4,49.25,5.57,7.36,73.23,0,4
NA,"EKSTERNAL","PEMERINTAH KOTA PEMATANGSIANTAR","TOTAL",472,7868,3290,2417,345,221,0,23,51.69,8,6,41.81,0,23
NA,"EKSTERNAL","PEMERINTAH KOTA PONTIANAK","TOTAL",499,94504,57506,20747,21139,1198,0,0,240.08,2.86,0.53,60.85,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PRABUMULIH","TOTAL",337,1033,775,635,5,61,0,0,18.1,9.53,32.62,75.02,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA PROBOLINGGO","TOTAL",480,11187,6539,4897,436,772,0,353,234.38,14.48,4.29,58.45,0,353
NA,"EKSTERNAL","PEMERINTAH KOTA SABANG","TOTAL",477,9782,3895,2645,267,162,0,0,33.96,5.56,4.88,39.82,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SALATIGA","TOTAL",482,12215,11207,8634,3,593,0,64,136.31,6.87,3.95,91.75,0,64
NA,"EKSTERNAL","PEMERINTAH KOTA SAMARINDA","TOTAL",496,42132,15217,12366,21,529,0,0,106.65,4.27,1.18,36.12,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SAWAHLUNTO","TOTAL",418,2525,989,764,0,74,0,0,17.7,9.69,16.55,39.17,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SEMARANG","TOTAL",493,27977,22516,15469,190,793,0,0,160.85,5.06,1.76,80.48,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SERANG","TOTAL",486,15237,13184,9681,1219,565,0,2,116.67,5.18,3.19,86.53,0,2
NA,"EKSTERNAL","PEMERINTAH KOTA SIBOLGA","TOTAL",354,1202,643,352,0,38,0,0,10.73,10.8,29.45,53.49,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SINGKAWANG","TOTAL",435,3268,2319,1884,29,282,0,0,64.83,14.74,13.31,70.96,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SOLOK","TOTAL",372,1448,1379,1197,6,100,0,0,26.88,8.31,25.69,95.23,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SORONG","TOTAL",30,4841,3542,2167,631,105,0,0,350,3.75,0.62,73.17,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SUBULUSSALAM","TOTAL",265,886,535,323,11,54,0,15,26.04,16.17,29.91,60.38,0,15
NA,"EKSTERNAL","PEMERINTAH KOTA SUKABUMI","TOTAL",336,1017,798,585,0,478,0,414,265.48,81.71,33.04,78.47,0,414
NA,"EKSTERNAL","PEMERINTAH KOTA SUNGAI PENUH","TOTAL",391,1783,1187,750,318,57,0,0,14.58,5.34,21.93,66.57,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA SURABAYA","TOTAL",407,2160,1960,1719,7,1112,0,926,500.74,64.43,18.84,90.74,0,926
NA,"EKSTERNAL","PEMERINTAH KOTA SURAKARTA","TOTAL",377,1516,1256,1102,19,687,0,494,313.26,61.28,24.87,82.85,0,494
NA,"EKSTERNAL","PEMERINTAH KOTA TANGERANG","TOTAL",490,20448,11630,8792,145,408,0,8,84.9,4.57,2.4,56.88,0,8
NA,"EKSTERNAL","PEMERINTAH KOTA TANGERANG SELATAN","TOTAL",472,7871,655,582,6,294,0,181,100.64,50,6,8.32,0,181
NA,"EKSTERNAL","PEMERINTAH KOTA TANJUNG PINANG","TOTAL",412,2298,631,561,7,79,0,0,19.17,13.91,17.93,27.46,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA TANJUNGBALAI","TOTAL",350,1159,960,651,5,405,0,371,221.71,61.74,30.2,82.83,0,371
NA,"EKSTERNAL","PEMERINTAH KOTA TARAKAN","TOTAL",450,4384,945,826,66,95,0,5,22.22,10.65,10.26,21.56,0,5
NA,"EKSTERNAL","PEMERINTAH KOTA TASIKMALAYA","TOTAL",471,7801,1578,1262,5,159,0,0,33.76,12.55,6.04,20.23,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA TEBING TINGGI","TOTAL",397,2013,828,765,188,683,0,608,325.19,71.67,19.72,41.13,0,608
NA,"EKSTERNAL","PEMERINTAH KOTA TEGAL","TOTAL",446,4083,3553,3048,7,529,0,324,191.26,17.32,10.92,87.02,0,324
NA,"EKSTERNAL","PEMERINTAH KOTA TERNATE","TOTAL",470,7485,7306,5928,807,228,0,0,48.51,3.39,6.28,97.61,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA TIDORE KEPULAUAN","TOTAL",252,507,489,396,4,51,0,0,20.24,12.75,49.7,96.45,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA TOMOHON","TOTAL",417,2485,851,714,7,87,0,0,20.86,12.07,16.78,34.25,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA TUAL","TOTAL",298,736,541,307,95,40,0,0,13.42,9.95,40.49,73.51,0,0
NA,"EKSTERNAL","PEMERINTAH KOTA YOGYAKARTA","TOTAL",455,4904,3995,3549,30,513,0,46,122.86,14.33,9.28,81.46,0,46
NA,"EKSTERNAL","PEMERINTAH PROVINSI ACEH","TOTAL",428,2919,549,444,25,89,0,0,20.79,18.98,14.66,18.81,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI BALI","TOTAL",478,55665,32433,20144,16,540,0,0,112.97,2.68,0.86,58.26,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI BANTEN","TOTAL",442,3705,730,637,13,213,0,97,70.14,32.77,11.93,19.7,0,97
NA,"EKSTERNAL","PEMERINTAH PROVINSI BENGKULU","TOTAL",438,3485,1369,1176,1,493,0,399,203.65,41.89,12.57,39.28,0,399
NA,"EKSTERNAL","PEMERINTAH PROVINSI D.I. YOGYAKARTA","TOTAL",439,3531,3239,2795,7,521,0,0,118.68,18.59,12.43,91.73,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI DKI JAKARTA","TOTAL",500,136247,113903,90822,1056,3724,0,0,744.8,4.05,0.37,83.6,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI GORONTALO","TOTAL",438,3488,1681,1313,2,158,193,2,80.59,12.02,12.56,48.19,193,2
NA,"EKSTERNAL","PEMERINTAH PROVINSI JAMBI","TOTAL",499,80232,60232,25555,17756,916,0,0,183.57,2.11,0.62,75.07,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI JAWA BARAT","TOTAL",497,48538,8475,6505,125,3691,0,3301,1406.84,55.67,1.02,17.46,0,3301
NA,"EKSTERNAL","PEMERINTAH PROVINSI JAWA TENGAH","TOTAL",445,3911,3311,3029,14,581,0,363,212.13,19.09,11.38,84.66,0,363
NA,"EKSTERNAL","PEMERINTAH PROVINSI JAWA TIMUR","TOTAL",476,9487,5817,4752,67,416,0,0,87.39,8.63,5.02,61.32,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KALIMANTAN BARAT","TOTAL",498,65567,46897,18079,26513,720,0,0,144.58,1.61,0.76,71.53,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KALIMANTAN SELATAN","TOTAL",477,9848,6670,4645,1159,476,0,0,99.79,8.2,4.84,67.73,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KALIMANTAN TENGAH","TOTAL",223,404,374,176,184,43,0,0,19.28,11.94,55.2,92.57,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KALIMANTAN TIMUR","TOTAL",271,590,448,366,0,53,0,0,19.56,14.48,45.93,75.93,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KALIMANTAN UTARA","TOTAL",103,130,121,110,2,37,0,0,35.92,33.04,79.23,93.08,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KEPULAUAN BANGKA BELITUNG","TOTAL",455,4952,1099,852,34,111,0,0,24.4,12.53,9.19,22.19,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI KEPULAUAN RIAU","TOTAL",67,78,64,55,4,156,0,146,450.75,264.41,85.9,82.05,0,146
NA,"EKSTERNAL","PEMERINTAH PROVINSI LAMPUNG","TOTAL",429,7082,6134,4496,14,321,0,68,90.68,7.12,6.06,86.61,0,68
NA,"EKSTERNAL","PEMERINTAH PROVINSI MALUKU","TOTAL",30,17866,14774,9194,0,328,0,0,1093.33,3.57,0.17,82.69,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI MALUKU UTARA","TOTAL",30,6969,5712,3423,12,45,1,0,153.33,1.31,0.43,81.96,1,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI NUSA TENGGARA BARAT","TOTAL",482,12522,8518,4905,159,342,2,0,71.37,6.75,3.85,68.02,2,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI NUSA TENGGARA TIMUR","TOTAL",265,564,450,58,292,33,0,0,12.45,9.43,46.99,79.79,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA","TOTAL",297,1103,1017,745,34,53,0,1,18.18,6.8,26.93,92.2,0,1
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA BARAT","TOTAL",30,77,65,62,0,6,27,0,110,9.68,38.96,84.42,27,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA BARAT DAYA","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA PEGUNUNGAN","TOTAL",30,14,14,12,0,14,0,0,46.67,116.67,214.29,100,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA SELATAN","TOTAL",30,0,0,0,0,0,33,0,110,0,Inf,NA,33,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI PAPUA TENGAH","TOTAL",43,95,82,41,15,32,0,0,74.42,57.14,45.26,86.32,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI RIAU","TOTAL",494,31294,4138,3189,31,795,0,685,299.6,24.69,1.58,13.22,0,685
NA,"EKSTERNAL","PEMERINTAH PROVINSI SULAWESI BARAT","TOTAL",222,444,315,241,0,52,0,0,23.42,21.58,50,70.95,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI SULAWESI SELATAN","TOTAL",293,706,635,561,8,127,0,0,43.34,22.32,41.5,89.94,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI SULAWESI TENGAH","TOTAL",391,1780,708,562,3,143,0,0,36.57,25.31,21.97,39.78,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI SULAWESI TENGGARA","TOTAL",67,78,1,1,0,0,0,0,0,0,85.9,1.28,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI SULAWESI UTARA","TOTAL",337,1027,969,667,0,42,0,0,12.46,6.3,32.81,94.35,0,0
NA,"EKSTERNAL","PEMERINTAH PROVINSI SUMATERA BARAT","TOTAL",356,2704,1326,1127,12,499,0,451,266.85,43.81,13.17,49.04,0,451
NA,"EKSTERNAL","PEMERINTAH PROVINSI SUMATERA SELATAN","TOTAL",448,4203,3010,2378,19,403,0,33,97.32,16.81,10.66,71.62,0,33
NA,"EKSTERNAL","PEMERINTAH PROVINSI SUMATERA UTARA","TOTAL",494,33629,10708,8038,120,610,0,23,128.14,7.48,1.47,31.84,0,23
NA,"EKSTERNAL","PERPUSTAKAAN NASIONAL REPUBLIK INDONESIA","TOTAL",357,1244,1198,1130,2,281,0,0,78.71,24.82,28.7,96.3,0,0
NA,"EKSTERNAL","PUSAT PELAPORAN DAN ANALISIS TRANSAKSI KEUANGAN (PPATK)","TOTAL",389,1744,1505,1422,2,404,0,0,103.86,28.37,22.31,86.3,0,0
NA,"EKSTERNAL","SEKRETARIAT JENDERAL DPD RI","TOTAL",134,184,177,158,1,30,0,0,22.39,18.87,72.83,96.2,0,0
NA,"EKSTERNAL","SEKRETARIAT JENDERAL DPR RI","TOTAL",320,886,871,826,4,392,0,82,148.12,47.23,36.12,98.31,0,82
NA,"EKSTERNAL","SEKRETARIAT JENDERAL MPR-RI","TOTAL",188,302,217,204,0,42,0,0,22.34,20.59,62.25,71.85,0,0
NA,"EKSTERNAL","SEKRETARIAT KABINET","TOTAL",239,459,451,415,0,155,0,0,64.85,37.35,52.07,98.26,0,0
NA,"EKSTERNAL","TENTARA NASIONAL INDONESIA","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"EKSTERNAL","SELURUH K/L/PD PESERTA SPI 2024","SELURUH K/L/PD PESERTA SPI 2024",268465,6636933,3201121,2425944,222996,300883,20665,114225,162.32,11.36,4.05,48.23,20665,114225
